index,price,retail_price,currency_code
9.78112E+12,3881.02,3881.02,INR
1119696720,,,
9.781E+12,,,
1032343281,,,
9.78152E+12,55006.92,55006.92,INR
9.78149E+12,,,
1484205693,,,
9.78939E+12,972.29,486.14,INR
9.78147E+12,,,
9.78155E+12,,,
9.78184E+12,,,
9.78112E+12,,,
9.78112E+12,,,
134308913,,,
9.78067E+12,,,
9.78013E+12,,,
9.78145E+12,3540,3540,INR
9.78043E+12,,,
9.78163E+12,,,
9.78144E+12,,,
9.78185E+12,1108.01,554,INR
9.78132E+12,1657.2,1657.2,INR
9.78178E+12,997.09,498.54,INR
9.78112E+12,,,
1484264541,,,
1480112429,,,
9.78332E+12,33512,33512,INR
9.7818E+12,3163.57,3163.57,INR
9.78112E+12,4370.72,4370.72,INR
9.78039E+12,7139,7139,INR
9.78148E+12,,,
9.79836E+12,,,
9.78184E+12,724.51,362.26,INR
3319574868,,,
9.78013E+12,,,
9.78354E+12,6726,6726,INR
9.78145E+12,5038.6,5038.6,INR
9.78013E+12,2160.03,2160.03,INR
9.78303E+12,13452,13452,INR
9.78179E+12,886.17,443.08,INR
9.78112E+12,,,
9.78178E+12,775.25,387.62,INR
9.79837E+12,,,
9.78146E+12,7139,7139,INR
80558410,3447.96,3447.96,INR
1848002181,,,
1546687548,,,
9.78961E+12,,,
3030549151,,,
1782163360,,,
981151285X,,,
1787285138,,,
3319962523,,,
1600330193,,,
3662519690,,,
9.78332E+12,9239.4,9239.4,INR
9.79835E+12,,,
3642065392,,,
1484271602,,,
9.78303E+12,3363,3363,INR
9.78047E+12,,,
9.78112E+12,,,
3540250549,,,
UOM:39015037451302,,,
1801131848,,,
9.78013E+12,3591.92,3591.92,INR
364277167X,,,
036735795X,,,
9.78013E+12,,,
1616892196,,,
80543626,7043.42,7043.42,INR
1484200535,,,
9.78112E+12,,,
9.78044E+12,8988.06,8988.06,INR
9.78332E+12,13452,13452,INR
9.78332E+12,12626,12626,INR
367898756,,,
9.78112E+12,,,
9.78163E+12,5597.92,5597.92,INR
1849947198,,,
9.78112E+12,,,
80531474,17976.12,17976.12,INR
9.78162E+12,,,
1447128036,,,
3030835022,,,
387779078,7139,7139,INR
3319073400,,,
470526823,,,
9.78143E+12,928.03,464.02,INR
3540585192,,,
9.78043E+12,3249.72,3249.72,INR
9.78112E+12,8542.02,8542.02,INR
1558605339,,,
9.78163E+12,4007.27,4007.27,INR
9.78112E+12,,,
353017701,,,
9.78147E+12,233657.7,233657.7,INR
9.78178E+12,837.8,418.9,INR
9.78039E+12,5038.6,5038.6,INR
9.78179E+12,886.17,443.08,INR
1447175263,,,
9.7818E+12,5273.41,5273.41,INR
1549617214,,,
9.78132E+12,5267.52,5267.52,INR
9.78303E+12,5038.6,5038.6,INR
9.78047E+12,,,
9.7818E+12,26286.49,26286.49,INR
9.7987E+12,,,
9.78112E+12,,,
9.78303E+12,12626,12626,INR
9.78159E+12,48191.9,48191.9,INR
9.7814E+12,,,
9.78007E+12,4399.87,4399.87,INR
9.78012E+12,,,
3319364545,,,
9.78147E+12,19471.48,19471.48,INR
9.78013E+12,,,
9.78145E+12,7988.6,7988.6,INR
9400772920,,,
1420075748,4819.12,4819.12,INR
9.7818E+12,1108.01,554,INR
9.78148E+12,,,
9.78047E+12,,,
9.78332E+12,0,0,INR
3662506041,,,
1558605290,,,
354025076X,,,
9.78161E+12,,,
1119962935,,,
9.78354E+12,18526,18526,INR
9.78185E+12,5038.6,5038.6,INR
9.78112E+12,,,
9.78144E+12,,,
9.78023E+12,,,
3540838511,,,
9.78354E+12,4200.8,4200.8,INR
9.78142E+12,,,
9.78114E+12,3922.32,3922.32,INR
9.78161E+12,3912.47,3912.47,INR
9.78366E+12,4708.2,4708.2,INR
9.78052E+12,,,
9.78146E+12,15222,15222,INR
9.7816E+12,189846.88,189846.88,INR
9.78354E+12,,,
9.78981E+12,12626,12626,INR
9.78161E+12,,,
9.78147E+12,8609.28,8609.28,INR
9.78112E+12,,,
9.78145E+12,955.8,477.9,INR
9.78146E+12,10089,10089,INR
9.78162E+12,1893.9,1893.9,INR
1616895284,,,
9.78371E+12,9239.4,9239.4,INR
9.78135E+12,24308,24308,INR
9.78149E+12,3764.2,3764.2,INR
9.78303E+12,5463.4,5463.4,INR
9.78112E+12,,,
9.78364E+12,23600,23600,INR
9.78146E+12,15812,15812,INR
9.78159E+12,,,
9.78168E+12,,,
9.78159E+12,,,
9.78013E+12,,,
9.78303E+12,2360,2360,INR
9.7814E+12,18526,18526,INR
9.78354E+12,5888.2,5888.2,INR
9.78112E+12,2909.88,2909.88,INR
9.78031E+12,,,
9.78332E+12,5888.2,5888.2,INR
134508610,,,
3031014758,,,
9.78161E+12,,,
9.78149E+12,,,
9.78163E+12,,,
9.78162E+12,,,
9.78086E+12,15222,15222,INR
9.78163E+12,,,
9.78039E+12,5463.4,5463.4,INR
9.78039E+12,10089,10089,INR
9.78026E+12,1946.76,1946.76,INR
9.78161E+12,,,
786881062,,,
9.78178E+12,1108.01,554,INR
9.7818E+12,997.09,498.54,INR
9.78158E+12,,,
9.78043E+12,,,
9.78148E+12,8401.6,8401.6,INR
9.78199E+12,3502.58,3502.58,INR
9.78164E+12,3095.14,3095.14,INR
9.78161E+12,,,
1139477315,,,
9.78332E+12,3787.8,3787.8,INR
026208290X,,,
UOM:39015047108686,,,
9.78354E+12,10089,10089,INR
9.78163E+12,,,
UOM:39015060786061,,,
9.78163E+12,,,
UCSC:32106019858130,,,
9.78163E+12,,,
9.78144E+12,401.2,216.65,INR
9.78145E+12,2360,2360,INR
9.78039E+12,1270.24,635.12,INR
9.78149E+12,,,
9.7814E+12,3068,3068,INR
9.78151E+12,560.78,280.39,INR
9.78146E+12,7988.6,7988.6,INR
STANFORD:36105025032272,,,
1852337893,,,
9.78145E+12,,,
9.7802E+12,,,
9.78149E+12,,,
471666564,,,
141379510,,,
837957680,,,
9.78146E+12,10207,10207,INR
716783169,,,
UCAL:B4513893,,,
9.78113E+12,,,
1641880104,,,
265790972,,,
9.78114E+12,,,
CORNELL:31924064394103,,,
9.78172E+12,8017.53,8017.53,INR
9.78146E+12,,,
9.78112E+12,,,
619267976,,,
1337101931,,,
9.78076E+12,,,
1032094435,,,
9.78132E+12,7285.32,7285.32,INR
1305080351,,,
1285428943,,,
71825320,,,
1305107160,,,
132374560,,,
393265900,,,
133756009X,,,
9.78112E+12,21925.58,21925.58,INR
323092306,,,
495599247,,,
9.78047E+12,,,
128407448X,,,
841227748,,,
9.78132E+12,,,
